image,image_class,text
image_0319.png,13,"CSt+.~ RESEARCH BID SHEET.* this fora is to be used to provide research suppliers job specifications. Use it to.coununicate specifications verbally and send as follow-up to confirm all specifications in.1 GOPEIRSSES*EMEA suppiiers After receipe of bids, use dnternally as a recording device for.bid comparisons. Retain this fora as a perzanent part of project file..wp f 89-.Project UT Creative Communications Test.* MDD Analyst —s S. C. Hawkins.Date = 6/15/89.Project Objective/Design Description.To quantitatively assess the appeal and communication of alternative campaigns for.Project UT introductory advertising anong 18-24 year old inner city Black competitive.guokare..‘Sample Composition.Gross.Incidence § @ Completes f Recruits.Description.100/Cell for.3 Cells.518 of total.e@ 18-24 FFM 80/85mm.smokers (18+).5.05 of total.SP/Bx Inner City.Black smokers..Black smokers (18+).(This is equivalent.to .14 of total adults.e 3 Cells.18+ and 1.4 of total Black.adults 18+).(See Attachment for details of.| profiles and specifications.).Fieldwork.TO Local phone pre-.Speetty wethod of respondent acquisition (random dialing, MD list, etc.) recruit and nall.intercept. —_.‘Callback.Main.Screening.—_ lecal phone pre-recruit — local phone — Jocal phone.T WaTS pre-recruit = wats phone wats phone.mall intercept Tall Taal.TX other off of street amu —miL.similar to recruiting other gef of street other NA.for Black Tracker. sinilar to recruiting for Black Tracker..Soectal fleld requirements (e-g+, statuities, food/beverage, on-site equipsent, personnel,.ete.) LL.ences oo.Incentive Fee ~ $15/Respéndent *$2.00 Coupon.Test locations (#, market inclusions/exclusions):.Q.3.g..Q.8.Caste IL * Memphis, TN Detroit, MI.(33/36 completes per campaign per city} hed.Respondents must livepinqualifying zip codes attached,.reentane tse 55 res “beserte.Q.=.Ss."
image_0490.png,13,"tv.PLEASE TELL US WHAT YOU THINK.If you contacted us by phone, please answer all questions. If you contacted us by letter, please skip to Question #2..‘How satisfied were you in each of the following areas:.Netther.Very Somewhat Satisfied Nor Somewhat Very.Satished Satlafed -Olesstisfled Dissatisfied Diesatigfled.4. EASE OF CONTACT:.oD.oOo.oO & oO.© ~— Ability to get through on first call.oO.oO.‘© Satisfaction with telephone recording O MI oO.“© If puton hold, length of time on hold o oD.oO.oO.2. PERSONNEL:.ZH oO oOo.fo.Co.* = §«Courtesy.oO.oOo.HB 6 oOo.@ Professionalism.oO.oO.Ww Oo U.zm oF a.@ §Knowledge.oO.oO.© Authority to resolve probleny:.‘answer question.3.  ##RESPONSE:.ZB oO Oo.eB o§F oa.oO.oOo.@ Timeliness.oO.oO.© Clarity.oOo.oOo.BH oO 2.o oF WwW.© «Helpfulness.oOo.oO.@ ~~ Follow through on promised action.(4, Which ONE of the following stelements BEST describes the way you feel about the action taken by the R. J. Reynolds Consumer.[Relations Department to respond to your request for assistance?.[[)__ Iwas completely satisfied..FEL 19s NOT completely sated but the acton taken was acceptable..C1 was NOT compietety satised but some action was taken..[[)_siwas NOT AT ALL satisfied with the action taken..(] | was NOT AT ALL satisfied; no action was taken,.5. Based on how well you were treated by our representative, will you continue to purchase the brand of cigarettes you contacted us.‘about?.(Pechanty | Definitely:.Would Not Would Not.‘Definitely =| Probably I Might or.Would ‘Would Might Not.&X).oO.Oo.oOo.o.‘6. Would you recommend this brand of cigarettes to an adult smoker (21 years of age or older)?”.Probably | Definitely.Would Not Would Not..‘'Definitely = Probably Might or.‘Would ‘Would ‘Might Not.oO.oO.oO.5%).oO.Piggse add any additional comments: A1/) <L  banted Was a Cateloa 8.Por Ye Cnotres L_ fave mt feceited Pas *.“of Now. Please Send me ane, Fhark yay. — %.. Labor °."
image_0645.png,13,"Privileged and Confidential ~.Attorney-Client Communication.« Philip Morris U.S.A..(Records* Retention Program Questionnaire).TO: Thomas G. Slater, Jr., Esq..Hunton & Williams.FROM: Name:.Title:.Department:.1. Please identify, by name and telephone extension, the person.or persons responsible for records management in your department..2. What are the responsibilities of the person(s) identified by.your answer to question No. 1?.3. What types of files are maintained by your department?.(gxamples: correspondence files, chronological files, personnel.folders, budget files, manuals, vendor files, and so forth..Please try to identify every type of file maintained by your.department.).* Records are defined as “all books, papers, notes,..photographs, writings or other documentary materials, regardless..of physical form or characteristics, including computerized..records, tapes or other forms of information or data storage. A.record may take various forms -- paper, microfilm, computer tape, ©.word processing disk, microfiche, video disk, etc."" Records S.include personal files, even files kept at home which relate to hdd.the Company's business. -.or._.-_.wo.oo.~_.oo.nw."
image_0889.png,13,"KB s2E0038.HK 0352033.‘HABIT CHANGE STUDY.Interviewer says:.‘The Stevens Laboratory of Psychological Studies is.undertaking a study of changes in people's habits. We hope you will.cooperate in telling us of any changes in your habits which have.occurred in the last year..Although we are interested in specific habits, we.are equally interested in any habit changes which have occurred in.‘the last year,.May I ask about specific habits first:.‘2. Have you changed your intake of sweets in the last year?.Candy.‘Tes.No.Yes.Cakes and pies.‘Ice cream and.sweet desserts Yes.No.Soft drinks.Bo.Yes.Have you gone on a diet.‘within the last year? Yes.No..If any of the above are yes, when?_.‘2e Have you changed your smoking habits in the last year?.First, are you or have you.‘ever been a smoker Yes.No.(Do not go on if never a regular smoker.).If a smoker, what did you commonly smoke?.Cigarettes? Pipe? ss Cgars?,.(Indicate how mich of each in the dashes.).Have you ever changed your smoking habits?.Stopped.Decreased.TR Pik CDIMFUDDESM TUT rales Pe MIMESSIT 4 TIES) LCT oT ae."
image_0094.png,13,"FILTER CIGARETTE REPORT FORM..PART A.| toe Fitted Out After You Hove Smoked All OF The O72 Cigarettes, Or At The End OF 5 Doys.|.Now that you have tried Cigarette O72, we would like you to tell us how you think they compare with other cigarettes.you have tried. For each of the following, simply check the box that comes closest to describing how you feel about.Test Cigarette O72,.TASTE.O QO.Very Strong Strong.Taste Taste.QO.Average.Toste.rt..Cf).Mild.Very Mild.Foote.Taste.HOW DID YOU LIKE.C Oo oO.It's Just. don't Like Don't Like It.C.like It.C).Like It.THE TASTE?.Very Much ss Fairly Well.OK.At All.Very Much.od).Very.Hersh.HARSH OR SMOOTH TO.MOUTH OR THROAT.od.Hersh.O.Very.Smooth.a.‘Smooth.Neither.Harsh nor.Smooth.) QO oe =) O.Like Them Like Them t's Just Don't Like Them Don't Like Them.Ves Mech Fail Welt OK Vetike, Them Don's Like.OVERALL... HOW DID.YOU LIKE THEM?.WHAT DID YOU DISLIKE ABOUT THEM?.WHAT DID YOU LIKE ABOUT THEM?.PART B.| 1086 Filled Out After You Have Smoked All OF The T3I Cigarettes, Or At The End OF 5 Days. |.Now that you have tried Cigarette T3], we would like you to tell us how you think they compare with other cigarettes.you have tried. For each of the following, simply check the box that comes closest to describing how you feel about.Test Cigorette T3l,.Cc.Very Mild.Taste.C.Mile.Taste.C.Average.Toste.a) oO.Very Strong Strong.Toste. Taste.TASTE.a GC Oo.it's Just —sdDon't Like It Don't Like Ir.HOW DID YOU LIKE.Like It.Like It.THE TASTE?.At All.Very Much.OK.Very Much ——s Fairly Well.C.Very.Smooth.(=).‘Smooth.Q.Hash.HARSH OR SMOOTH TO.MOUTH OR THROAT.Neither.Very.Horch.Harsh Nor.Smooth.OQ ad Oo a Oo.Like Them Like Them It's Just. Don't Like Them Don't Like Them.OVERALL...HOW DID.YOU LIKE THEM?.Very Much “At All.OK.Very Much ~——s Fairly Well.WHAT DID YOU DISLIKE ABOUT THEM?.WHAT DID YOU LIKE ABOUT THEM?.2040462672.IMPORTANT: = PLEASE KEEP THIS REPORT FORM HANDY UNTIL WE TELEPHONE YOU. DO NOT RETURN IT TO US,."
image_0269.png,13,"‘Gameretel Anatysts Compas.Ee Pare Avene South.mee ee.bl Rate oP.Ropes S588.BAO RAINE STUOY,.ASS ae.Mae Now, I'd Vike you to think about al) the cigarette brands that cone fn a shape different from the standard.outa shape cigarette,” Slease teTt he the nanes af sll the cigareste brands’ ense yeu'con thvnt at thay cane ¢n.S'shape different tron the seanderd round shapes (PROBE) any athers? (RECORD ON GRID SELON UNDER Gray.Aad, what brands of cigarettes that come tn a shape different fron the standard round shape cigarette have.‘Jou’ seen advertising fan te ane past’s monthen” (PROGE) Any cehore? (RECORD OM Onie ahran vane gett.‘Sa, New, Td Itke you to think about al] the hundred af) |imeter or longer cigarette brands, that 1s, those that.Fe Tenger Shah tng Evany that yBr've sver'neara’ of iguse tqyi ae She nonas of 21) of ahem Ghat yeu ah.think ofe (PROBE) Eng athers>” {RECORD ON GRID BECON UNDER’, Say.‘SD. Inds shat hundred ai?) iseter or longer brands do you renenber seeing advertising for in the past 3 months?.TPROGE} dnt meres! }imeter oF Longer brands go you, rer he.‘(ASK Q, 6 FOR EACH LISTED ""A’ BRAND NOT MENTIONED IN Q. 4a - Sb).6, Have you ever heard of, . . (READ BRAND)? (RECORD ON GRID BELOW UNDER Q, 6).(ASK Q. 7 FOR EACH LISTED ""A"" BRAND NOT MENTIONED INQ, 4d OR Q. Sb, BUT MENTIONED INQ, 4a, Q. 5a OR Q, 6).Ty Tn tne last three months or so, do you renenber any advertising for (BRAND)? How about. . . (REPEAT FOR AL..APPROPRIATE BRANDS) {RECORD ON GRID’ SELOW UONER 0°77,.(ASK Q. 8 FOR EACH LISTED “A"" BRAND MENTIONED INQ, 4a - Q, 6).‘S. —And, in the last 3 months, have you tried, . (BRAND)? How about, . . (REPEAT FOR ALL APPROPRIATE BRANDS).AREtORD ON’ GRID BELON GROER ney,.(ASK Q. 9 FOR EACH LISTED ""A"" BRAND ""YES"" INQ, 8).‘9. in the Jest 3 months have you bought one or more packs of (READ BRAND)? How about. . . (REPEAT FOR ALi.APPROPRIATE. BRANDS)” (RECORD ON GRID BELEN UNDER gr 5).St, Sm uO UE OR USF Oh.vpisete Hope sche foul Histe Hele 'atiate.Suse iver, Mul aver are fevers Teles peas.oe.SORT AT.C J Ronee & Madgen (Betena) Witre.Tiottss oe screrece ss cL ot 22 agpacp ara.Benton é leists'iSo's'Uighed 221g 2 2 2 2f) 2f] 26) 2.Benson Seder 100%. 0s ll 8 30 6S} SEY SEG.CUMiostesriiiiiii: 2 od 2 2 8) th] tb} ahd.Cee @rrtttriiiti: 3 o$)°06UGlhlU SUSE] SED BED BEG.EUS ttitiiiiiiii: 3 06 CUB OBE] BE] BEL BY.Rami gie dg: rire 0 xg atts fre ti a fy.BM 2 Pg ae.BS 2 dd nwa..Marlboro Lights 1004s. ss. 8 a 8 3 (ee ee es FD.Bebe d 3 2 2.‘Other (SPECIFY).NON meee eee eee eeeeeee OO «09 0 0."
image_0254.png,13,"i.on.Bellomy-Carrigg,Inc..| RS UNIVERSITY PARKWAY.|, BIRSTONSRIEN NC ins,.&.Job #0906..1262 x.October, 1984  °#—._ a 4).AA EXTENDED USE CONCEPT/PRODUCT TEST.i SCREENER.b pespowoene's mane; Wa ven Lan ean.aopmsss Su Mont --* crm: Kens > samen 7 ad.anza cove:(_7/4 ypuonss FF 3 7- 4 70 pares, /7.> ieee Or.INTERVIEWED BY:.(INTERVIEW WOMEN ONLY).Hello, I'm _ from (YOUR COMPANY), an independent marketing research.gompany. We're conducting a survey with women about various consuner products. TASK T0 SPEAK.‘TO FEMALE 18+ YEARS OR OLDER.).i. Into which of the following age groups does your age belong? Are you....(READ LIST).TERMINATE, ERASE AND RE-USE.2824s eeeeeeeeeeeeee QR 6-1 | CHecK QuoTA TO DETERMINE |..BSB eeeeeeeeeeee -2° NEEDED. IF OVER QUOTA, ASK..35-49 =3 | FOR ANOTHER FEMALE IN AGE.ateceeersseseee Ee NOTMER..SOs eeeeeeeeeeeeeee “4 _ |}.TERMINATE, ERASE AND RE-USE |.2. Which of the following products do you use daily?.Breathmints......+++,.Mouthwash. .....esee,.Cigarettes...........i.Gel toothpaste......,.Cream toothpaste... 2°.CONTINUE ONLY IF CIGARETTES CHECKED ABOVE IN Q.2. OTHERWISE, |.ASK FOR ANOTHER FEMALE HOUSEHOLD MEMBER 18+ AND GO BACK TO 0/1..IF NONE, TERMINATE, ERASE AND RE-USE.a.3. Which of the following brands have you used in the past week?.Certs breathmints.......+,.3.Clorets breathmints......_.‘Topal toothpaste.......++.Aqua Presh toothpaste.....a.CLINOMINE. «cece eee eeeee..SCOPC. se eeeeeee.LAStErine..seeeeeeeeeeeee,."
image_0718.png,13,"PLEASE COMPLETE THIS QUESTIONNAIRE AND BRING IT WITH YOU TO THE.DISCUSSION GROUP..I. OVERALL RATING.ani.Pictured on the left is a thermometer.chart with grades from 0 to 100 and.phrases that describe each grade; for.example, 100 is the very best, 90 is.excellent, ~ all the way down to 0.which is the very worst».- THE VERY BEST.100 -.| ~ EXCELLENT.90 - |.| = VERY GooD.g0 -.- QUITE GOOD.7o- |.As a cigarette for your own use,.where would you grade these.cigarettes on the thermometer chart?.= FAIRLY GOOD.60 -.— INDIFFERENT.sO -.= NOT VERY GOOD.40 -.RECORD GRADE.=- NOT GOOD AT ALL.30 -.= POOR.20 -.10 - | ~ TERRIBLE.o- () ~ THE VERY WORST.J0-.What did you like about these cigarettes?.What did you not like about these cigarettes?.il.- 8.o.g.2.S.8.8."
image_0650.png,13,"S200 Bunbeide Av.__Minneapolis, MN 55431.See sox..IME STARTE.13534 CONTINUOUS TRACKING STUDY.1602-40042.FEBRUARY 1994.ia. Hello. I’m of WINONA RESEARCH, a national public opinion firm.calling long distance from Phoenix, Arizona. I/d like to ask you a few questions,.and your answers, of course, will be kept entirely confidential We're talking to.people 18 years of age and over, so first of all, are you 18 or over?.Yes ee eee Ee ASK Quip |.MO tt ee ee ee ee ee) 6 62 ASK: May I speak to.someone who is.18 or over?.iF NO ONE 18 OR OVER AT HOME NOW WHO CAN BE INTERVIEWED, THANK AND ARRANGE TO.CALL BACK - IF NECESSARY, RE-INTRODUCE YOURSELF AND PROCEED..| =F wo apuur 18+ Lives IN HOUSEHOLD, TERMINATE AND TALLY |.ib. = And since we are talking to a cross-section of people living all over the United.States, could you tell me, do you live ina .. (READ LIST) >.Big city ....... .. . 2.8(O1).Small city ........... 2.Suburb ........88888428 4.Out in the country ...... Ss.or, What? (SPECIFY): . .. ... 0.Don't know .. ........ 9.| 20 nor reap |—».Refused .........8.828@« 8.2. Are there any people in this household, including yourself, who are 18 years of age.or over and smoke cigarettes?.Yes... 2. eee eee. tl aska.s | acor).Refused OTT I Ib + [eo mau |.no.o.oo.co.CALLBACK DATE:.CALLBACK TIME:.ae.NAME:.AGE:.oe.@ TELEPHONE: (  ).a |.-_.TIME ZONE: E CG #M Pp.or.stars cons: | | | | — courry cons: | | [ || |.oo.w.w:\data\pmorris. filltracking.94\february.042 cam 2/4/94.Page 1."
image_0334.png,13,"(#423160,.‘RATIONAL CONSENSUS SURVEYS.44001 Second Avene :.ev York, New York 10017.4.43-3.wwe. led AR Giot/ rune s_ tue Karr.1, Please take « few minutes to go through the advertisements in this book. Please.Take as toch eiae vith each af an you sete Coy Tf Jou ordinarily vear reading.lessen, you'll need thea..(QHAUD RESPONDENT PORTFOLIO AND TAKE IT BACK BEFORE CONTINUING.).2. Mow, I'd like to ask you @ few questions about the ade in the book..‘What brands or products do you reasuber seeing ade for in tha book?  (PROBE:).re nae beandel (00 NOT READ ELTEZR BRAND NAMES OR PRODUCT CATZOORLES.).GENERAL ADS: SUGARERTE SPS (34)..dasa tange- ~Q dole Pineappla —--—-— 1 tute: =e.Bentiaericard/ViSA—@ Caneral Electric Washer — 2 “Golden Ltghte— 4.Beyer hapitin--—-——- 3 ldton totale =-------— 3 Golden (Uaap-)— 5.oleae Leva tower —- © Kavasaxt ~ la kane Golder.Abdveteer =P Ole Soice Pocket Cologse ~ Kent Golden Lighter 7.Canadian club: &  Poterota canere’ DG kent Ligee 8.Coca Cola 5 Singer Seving tachices —@ aut (Ueup.— 9.Concord Waiches--——- 6 Teater'a Choice =] Aighee (Once )— 9.(eacer wechnaste. =~ 9 Weight Vatchare ————--——- 9 > Trus: =.GENERAL ADS.(Genes (OPECLPE}®.fot  —__ §).(LF MO CIGARETTE BRANDS MENTIOWED ABOVE, ASK Q.3e.).(IP ONLY ONE OR TWO CIGARETTE BRANDS MENTIONED, SKIP 70 Q.3b.).(LF ALL [THREE] CIGARETTE BRANDS MENTIONED, SKIP TO Q.4.).‘Je, (LP WO CIGARETTE BRABDG MENTIONED ABOVE, ASK:).Do you rensaber any ads for clyarettes?.- ane..ede SDL piss brane do you cenenber easing ade fort.‘day othare? ..- 4 esa.tae —— 2.“Golden Lights ——— &.Golden (Ooep.) — 5.ene Golden = é.Kent Golden Lights — 7.Kent Lights ———— 8.Kane (uap.) ——~ 9.Lights (Uaep.—— 0.Other (SPECIFY):.yy.— GL ocsnr 9.10).(CaP “ose” ox ""TWO"" CIGARETTE BRANDS HENTIONED, A9K:).bb. Be you remssbor any ade for any other brands cf cigarettes?.ap.| swmat brands vere they? any others?.Yeu.(16).wok Colles Lignes ——.Seien—— t.kent Lights 8.su ein thm cone) End.te —o— True —_.AIP TRUE NOT MENTIONED IN Q.2, 3a, OR 3b, SKIP.‘10 @.10,).ee -.Siase (erect.=.—_."
image_0320.png,13,"Draft #2 (November 15,1999).Philip Morris CEMA Korea.Quantitative Questionnaire.‘Confidential.Q1_ 1am going to read you the names of some companies that do business here in Korea. For.each one, please tell me if you have ever heard of it or not? (FOR THOSE THAT ARE.RECOGNIZED, ASK:) And would you say that you know the company ""very wel”.“somewhat” “just a little” or “only the name""?.[READ AND ROTATE Q1] ~—s Neverheard §=Orlythe = Justa «= Some =—s«ery «= DKINA.ame 8 =—s Little.ofthe company = Nar.Web (vol).ee.mn ff | *& &.1 Philip Monts.2 Japan Tobacco.3 Miller Beer.4 British American Tobacco (BAT) = § | ti(.5 Kraft Foods.6 KT&G.7 Hite.8 Lotte.Q2 [ASK ONLY FOR COMPANIES THAT WERE GIVEN A RATING OF 2,3,0R 4 IN Q1].Next, please tell me your overall impression of each company that you know. Please use @.‘scale from ""1"" to ""5"" where ""1"" is ""completely favorable” and ""6"" is completely unfavorable..The first company is Using the five point scale, what is your overall impression of.[INSERT COMPANY).[READ AND ROTATE Q2).Completely DK/NA..—Compictely.“Unfavorable.Favorable.J 2 3 4 S$ 9.1 Philip Momtat.2 Japan Tobacco.3 Miller Beer.4 British American Tobacco(BAT) |.5 Kraft Foods.6 KT&G.7 Hite.- 75—hlULTrlhlUmUTCU SO.8 Lotte.Q3 I'd like to know how important a number of characteristics are when you are thinking about.‘what defines a good and responsible tobacco company. That i,m going to read you a number.of different things that some people say are important for a good and responsible tobacco.‘company to do. For each, I'd like to find out how important you personslly think each one is..Nn.S.Py.8.FA.ss.&.a.$3.To do this, please use a scale from ""1"" to ""5"" where ""1"" is “important, but not essential” and.""5"" is “absolutely essential” please tell me how important itis for a good and responsible.{tobacco company to possess each of the following, the first one fs..Wirthiin Worldwide Asia.1..PM CEMA Korea."
image_0901.png,13,"..ce APx 2695(WED) 10.38 ATT TUDE MEASUREMEN™.P OO].TEL 2.5 364 3912.SY ae.ATTITUDE MEASUREMENT.CORPORATION.FAX TRANSMITTAL COVER SHEET.L) VAL.tA.FAX NO.: (215) 364-3912.DATE: 4/20/4f.DATE:, 4/26/45 —_—_ pu sade.THIS TRANSMISSION CONTAINS 4 PAGES (EXCLUDING.THIS COVER SHEET).To:.lanovative.NAME: Resere Casrameryu.Research.Technology.wif.TELEPHONE NO.: 7T+or.Persconaiizeg.Service.FROM:.wame: - fay — (eeswxorF.REMARKS:.Reviseo Danser OF Tue Bae Foa base..Wirtsren Tea cning Srey, THe. Westra.Secser Binae UGyision Wee Fornow.SHeadTay..CORPORATE OFFICE.CONFIDENTIALITY NOTICE: This fax trantmission and the document(s).seeorpanying it ostsin eonfdential information belonging to the sender. The.information it intonded aly for the uae of the individuel or entity nanied.Delow. Ifyou are not the intended recipient, you are hereby notified that any.isclorure, copying, othe taking of any action inrelianee on or regarding the.contents ofthis faxed information is atric prohibited. Ifyou have received.this fax in error, pleaas iramediately totify ATTITUDE MEASUREMENT.CORPORATION by telephone to arrange for tho retum of the original.‘dooument(s) to us..SOUTHAMPTON PA.218 ¢ 364 / 1440.Fae 364 / 3832.PJ.$."
image_0653.png,13,"|_ PROJECT LF DISCUSSION GUIDE |.I. OVERALL REACTION/WARM-UP.@ Moderator introduction.@ Procedural rules/rationale for session.e@ Respondent. introduction ~~ name, age, occupation.© Usual brand of cigarettes smoked..~ How long/amount saoked per day..= Previous brands.- Likes/dislikes.© Discuss LF new brand idea.= Reasons for their positive/neutral interest.T. CREATIVE EXPLORATORY (Probably 4-5 creative approaches to explore).© Assess appeal/re\evancy.~ Likes/dislikes.= Why?..@ Connunication.~ Product: quality, strom, satisfying, rich.- User: masculine, younger adult smoker, contemporary, blue collar.= Tone/mood: relate these to product and user.e Is message/new cigarette.= Different — why/why not?.- Important -- why/why not?.e Name.~- Appeal/comfortable with it.- Likes/dislikes.= Product connotations.— User connotations.- Pit ath ad.@ Packaging.- Appeal.= Likes/cislikes.- Comfortable carrying/being seen with.— Product message.= User imagery.III. CONTRAST CREATIVE APPROACHES (For those areas that generate interest.).@ Which creative approaches do they like best/least? Why? (Rank).© Strengths/uhy?.© Weaknesses/why?.g.+.&.&.g."
image_0323.png,13,1997/1998.R.J..Reynolds.Research Study.a.Q.2.ty.4.8.Bi.Q.
image_0676.png,13,"HOME TESTING INSTITUTE.PO. Box 9200.Port Washington, NY 11050.SCREENER.PMI89-2.1254.8625.‘Time Started:.17.Time Ended:..810.Interviewers.Name..di.12-13.Date.+15.wo..TQVDId not receive product an Disconnected (New # not avaiable) OT.Stopped smoking oe Other tester a8.Respondent not svalable for duration oftest, 3. (Other contact Lang/Hear co.Deceased ae Could not participate co.Refused to_be interviewed (Not stopped smoking) 5 No annwer after atempts Or.No such peson a6 Completed interview Oy..Usable ain..Nonusable (Switched brands) 2.= weal. —_=.F tee, mA) | ) ys, 1.soma, ATE a Bl EE Ele gE tne.(ERRREE | OTE an cn, 8 Ben Rei tne tn, tt, voor = ites.ete! tier La! on ) _|.ps ue.| 2 om | | _).ir ren j.3 oe _.= en i.‘ te _I.Oe.| os te |.co ea |.i 6a _).a.? en _.ih |.| Fy oh |.TI ol ty td 1ottd |.‘Date Tie oT.i | $$.Hello. 'm ____calling for Janet Hallof Home Testing Institute. May I speak to(NAME OF PERSON ON LABEL)"" (IF.RESPONDENT NOT AVAILABLE. MAKE CALLBACK ARRANGEMENT IF RESPONDENT AVAILABLE,.REINTRODUCE YOURSELF).1, Did you receive the two (2) packs of Concord Cigarettes that we mailed to you?.18.Yer TI—1ask 92).XS Ga-——*1\ERIFY ADDRESS. THANK RESPONDENT AND TERMINATE).2. How many packs of the Concord Cigarettes did vou smoke? (FILL IN THE NUMBER AND THEN 'X"" THE.APPROPRIATE BOX).a.1920 20-full pick.W-2 pucks. | 2.‘# Cigarettes:.IF LESS THAN | PACK (20 cigarettes), MAKE CALLBACK ARRANGEMENT IF YOU.CAN IF TESTER HAS SMOKED aT LEAST | PACK COMPLETE INTERVIEW.Lz.ey.&.3.3.2.3.a."
image_0702.png,13,"Dup 1-5.6-0.72.na ..WALKER: |.Risaxclicanayes mer.‘LIP TEST.Main Questionna‘re for Non-Concept Cells..‘WREAZ197.ER/LB/bw.5/11/88..Respondent #:.‘Oklahoma City..11 8..Pittsburgh... 112 9.Portland....0.13..St. Louis... cd.Tampasseeceec dS.EPGe ese rereersereee®.Glendate.selcocsscseT.Grand Rapids. 622228.KnoxviNe..ecer0s0209.Memphis..cceeccccee]0.Atlanta...eeeeeeed.Biralnghansc.s0.2.Charleston. 2.22.3,.Cleveland. 2.2214.Columbus 2 5.Cell: (860).....4 10-.(507). 15.based —.Telephone # LC) wey.Date fT.Tine Started am/pm Time Ended an/pm..Wo).Interviewer:.“Thank you for agreeing to participate in our study today.”.ja. ""First, | would Vike to check that your age is. .""(READ CIRCLED RANGE).1B-24,seeeeeeveeeeeed Tn.25H III.35-49... IS.50-68: cccsseeseeceed.66 or more. §.CIF AGE RESPONSE DOES NOT MATCH SCREENER ANSWER, CLARIFY AND RE-DETERMINE.RESPONDENT'S ELIGIBILITY.).[TOTAL.[la | TERM - AGE.ib. INTERVIEWER: RECORD SEX.MACs sseeeeeeeereeeel  12-.Female... 2.2. “When we talked with you before, you mentioned that.(BRAND ON SCREENER)” — 13+.is your usual brand. Is that correct?® Me.cure: (Co) CD) OO) AB.SKIP TO Q.4a =~ YeS.eeseeeeeseeereeed  16-.CONTINUE — Now Tis.3. ""What ts the name of your usual brand of cigarettes, that is the one brand.‘you buy and smoke most often?”.REFER TO QUALIFIED BRANDS LIST BELOW; IF NON-QUALIFYING BRAND, NO USUAL.BRAND, TERMINATE, 1.18.Brand _ ooea (Cy (Ce.INTERVIEWER: ENTER COOE ¥ WiIEW TOLTING QUEST IONNATRE.‘QUALIFIED BRANDS AND THEIR CODE #'s.Raleigh 023.Richland 25's 027.Tareyton 003.Viceroy 018.Winston 080..al 034.lark 035.Magna 020.MarIboro 063.Old Gold 052.Pall Mall 002.Ba (Box) 065.Conbridge 072.Comet 079.Century 091.Doral 093,.Generic 039.[TOTAL.(QS | TERM - WON-QUALTFYING BRAND.4a. “IS that mentho! or non-menthol?"".Non-Menthol..++eeeee).TERMINATE & TALLY <- Menthol... 2.TOT.[Ode | TERM MENTHOL."
image_0113.png,13,"Mow, [vet « few questions ebout yeursalf v0 that we con heep trovt of the cross:.tector of people we've alad To.tee Few ane TV ule oe flan ls per beck a.‘PRODUCT USERSHIP SECTION.# oe.fear ne Hove you bowpht cigaretan for your own Yau 1.personal use ie the fest 30 days?.Me 2.(0b, Do you have color television?.Me 2.CIRCLE APPROPRIATE NC.Vi. Whot meke(s) of eer, 1 any, do you owne NM APPROPRIATE NOVS. 14 0 you drink beer?.Yes 1.No 2.‘Cherroleh ot.fed 2.& WP YES ASK: Apgecnimenly bow.‘many glawet have you bad inthe.ait 7 6392? seseseesereneneeee {None.Ponti 3.Buick§ ie.OWemebile 5.sour} | cm ‘.Dent Own 7.WE HOME a8 ONE CAR ONNED CiRLE HACK BERT MAKE THAT.Wy MORE THAN.snot}.‘He, How mony people, including yourself, lve in thir household? 9 ——.b. How many children 9 or younger?.t How many children between 10 ond 177—.Meried.Singhe 2.Widewed 3.Divorced 4.‘Seporoted 5..‘4a. Are you amployed om either o full or part time basis?.Ne 2 —.b IF YES ASK: How meny hours do you work in on ‘Under 201) «= — $e that my fupervivor cam check my work,.Mte3 2 If she wants to, may | hove your rome..Nw 4 3 ond address pleco?.{deur in wich you welt ond the Kind of work You do.foot an.te.—.Address.‘15. Whot was the [fost grode or class you finished in school?.OS years gram. wheel = “& Store.(ed yours High Sel 2 Gy.‘1-4 years coliege or more 2 Telephone number (00 NOT ASBREVIATE EXCHANGE).1& And whet fb your age?.(17, SHOW RESPONDENT REVERSE SIDE OF PROGRAM CARD) AT CIRCLE WHETMER RESPONDENT IS: White 397..Yrevid row please give me the letter of the group which 2 Nonwhite 2.Sema fol mel nc, er tat.sine mabe of yout inet fay Brag ost © 3 nme conn —— OAK orm.dowel 2 «RENT OF INreREiy om.‘peurynor's ciOCK & COMMA 5 2D Mma NA) min 2190 min D314 nin.Fg G80 le. 5140 ime) min or mare.CHECK HERE IF YOU WERE UNABLE TO COWMETE TH TER.7 te.we Oo.Mon-white 2.— OAM 0 PA.— Rearen rot completed..110 wench es bone fle sad nar.I tn eaten.Seomdacioae cmon ot ww vena ee i net.Succ Te isnnate” tox'ro sewer mars OY sete PB} OG} OO O.621419512."
